date,sku,category,channel,price,discount_rate,units_sold,revenue,cogs,profit,marketing_spend,promotion_flag,inventory_level,day_of_week,month,quarter,is_weekend
2022-01-14,SKU-S03,Sports,Wholesale,102.47,0.157,23,2356.81,985.9,1327.6,433.06,1,60,4,1,1,0
2022-01-14,SKU-A05,Apparel,Mobile App,48.28,0.193,23,1110.44,592.93,494.91,226.0,1,11,4,1,1,0
2022-01-14,SKU-B02,Beauty,Wholesale,35.7,0.15,23,821.1,471.78,317.12,321.98,1,141,4,1,1,0
2022-01-14,SKU-H04,Home & Garden,In-Store,84.08,0.015,17,1429.36,812.2,590.9,262.61,0,82,4,1,1,0
2022-01-14,SKU-E04,Electronics,In-Store,153.72,0.317,14,2152.08,967.23,1143.64,412.08,1,191,4,1,1,0
2022-01-15,SKU-A04,Apparel,In-Store,56.19,0.146,27,1517.13,676.82,822.93,173.83,0,161,5,1,1,1
2022-01-15,SKU-G02,Grocery,Online,13.75,0.162,14,192.5,83.3,90.02,191.8,1,48,5,1,1,1
2022-01-15,SKU-B02,Beauty,In-Store,33.28,0.08,24,798.72,453.82,324.6,203.01,0,59,5,1,1,1
2022-01-15,SKU-B03,Beauty,Wholesale,30.53,0.21,30,915.9,543.1,369.11,36.85,1,94,5,1,1,1
2022-01-15,SKU-S02,Sports,Online,75.03,0.353,20,1500.6,765.8,712.37,224.26,1,172,5,1,1,1
2022-01-15,SKU-H02,Home & Garden,In-Store,74.84,0.071,19,1421.96,800.69,595.8,254.7,0,66,5,1,1,1
2022-01-15,SKU-G01,Grocery,Wholesale,10.46,0.23,25,261.5,126.1,115.91,194.94,1,28,5,1,1,1
2022-01-15,SKU-E02,Electronics,Wholesale,219.48,0.065,32,7023.36,3623.98,3371.67,277.08,0,48,5,1,1,1
2022-01-15,SKU-G02,Grocery,In-Store,14.45,0.052,21,303.45,166.21,106.35,308.94,0,176,5,1,1,1
2022-01-15,SKU-E05,Electronics,Online,162.68,0.362,18,2928.24,1575.66,1331.41,211.67,1,111,5,1,1,1
2022-01-15,SKU-G03,Grocery,Wholesale,10.32,0.348,29,299.28,145.95,149.36,39.74,1,187,5,1,1,1
2022-01-15,SKU-H01,Home & Garden,Wholesale,48.72,0.354,32,1559.04,657.84,894.45,67.49,1,154,5,1,1,1
2022-01-15,SKU-G01,Grocery,In-Store,13.19,0.064,23,303.37,135.14,136.88,313.49,0,86,5,1,1,1
2022-01-15,SKU-S01,Sports,Mobile App,116.48,0.113,29,3377.92,1893.98,1459.87,240.75,0,105,5,1,1,1
2022-01-15,SKU-A01,Apparel,Online,54.65,0.056,12,655.8,343.15,265.6,470.51,0,75,5,1,1,1
2022-01-15,SKU-B02,Beauty,Mobile App,35.69,0.16,21,749.49,322.85,413.34,133.0,1,152,5,1,1,1
2022-01-15,SKU-G04,Grocery,In-Store,13.78,0.018,20,275.6,158.51,116.74,3.5,0,151,5,1,1,1
2022-01-15,SKU-A01,Apparel,Mobile App,36.68,0.345,22,806.96,474.69,288.01,442.65,1,139,5,1,1,1
2022-01-16,SKU-S04,Sports,Wholesale,101.81,0.059,32,3257.92,1825.33,1427.01,55.83,0,104,6,1,1,1
2022-01-16,SKU-B01,Beauty,Wholesale,32.1,0.266,32,1027.2,464.33,521.48,413.93,1,129,6,1,1,1
2022-01-16,SKU-A03,Apparel,Online,45.39,0.297,32,1452.48,748.78,667.38,363.25,1,163,6,1,1,1
2022-01-16,SKU-G01,Grocery,Online,14.7,0.003,20,294.0,161.13,84.28,485.94,0,36,6,1,1,1
2022-01-16,SKU-G02,Grocery,Mobile App,13.19,0.024,27,356.13,160.69,192.32,31.23,0,47,6,1,1,1
2022-01-16,SKU-H01,Home & Garden,Mobile App,81.44,0.066,27,2198.88,1211.17,957.74,299.74,0,75,6,1,1,1
2022-01-16,SKU-G02,Grocery,Online,13.43,0.065,34,456.62,199.13,247.83,96.63,0,25,6,1,1,1
2022-01-16,SKU-A01,Apparel,Wholesale,45.06,0.255,28,1261.68,690.45,556.77,144.63,1,167,6,1,1,1
2022-01-16,SKU-H01,Home & Garden,In-Store,63.87,0.137,25,1596.75,852.21,716.72,278.23,0,179,6,1,1,1
2022-01-16,SKU-E03,Electronics,In-Store,208.25,0.117,21,4373.25,2277.47,2074.35,214.33,0,153,6,1,1,1
2022-01-16,SKU-A03,Apparel,Online,46.15,0.21,9,415.35,227.58,138.26,495.13,1,19,6,1,1,1
2022-01-17,SKU-E01,Electronics,In-Store,173.17,0.337,24,4156.08,2192.32,1940.62,231.44,1,111,0,1,1,0
2022-01-17,SKU-A03,Apparel,Online,64.85,0.012,16,1037.6,421.38,592.38,238.42,0,102,0,1,1,0
2022-01-17,SKU-H04,Home & Garden,In-Store,68.18,0.199,10,681.8,332.7,337.17,119.32,1,112,0,1,1,0
2022-01-17,SKU-H01,Home & Garden,Online,68.06,0.103,22,1497.32,661.04,807.84,284.38,0,188,0,1,1,0
2022-01-17,SKU-B03,Beauty,Mobile App,35.49,0.171,9,319.41,182.1,120.55,167.61,1,23,0,1,1,0
2022-01-17,SKU-E04,Electronics,Wholesale,216.22,0.126,28,6054.16,2858.75,3149.06,463.49,0,112,0,1,1,0
2022-01-17,SKU-H01,Home & Garden,Wholesale,55.29,0.268,31,1713.99,941.09,728.29,446.09,1,25,0,1,1,0
2022-01-17,SKU-A03,Apparel,Wholesale,53.06,0.124,33,1750.98,706.61,1035.21,91.59,0,103,0,1,1,0
2022-01-17,SKU-A05,Apparel,Wholesale,54.36,0.091,29,1576.44,857.1,715.66,36.79,0,34,0,1,1,0
2022-01-17,SKU-A04,Apparel,In-Store,44.04,0.252,17,748.68,366.35,354.41,279.23,1,192,0,1,1,0
2022-01-17,SKU-A03,Apparel,Wholesale,39.46,0.354,29,1144.34,547.67,550.02,466.51,1,100,0,1,1,0
2022-01-17,SKU-G04,Grocery,Mobile App,11.7,0.231,17,198.9,119.07,74.86,49.75,1,189,0,1,1,0
2022-01-18,SKU-E02,Electronics,Wholesale,151.98,0.325,27,4103.46,2306.34,1765.62,315.02,1,39,1,1,1,0
2022-01-18,SKU-S02,Sports,In-Store,100.44,0.146,13,1305.72,706.08,567.67,319.71,0,174,1,1,1,0
2022-01-18,SKU-B03,Beauty,In-Store,37.3,0.148,26,969.8,415.74,544.05,100.07,0,102,1,1,1,0
2022-01-18,SKU-B02,Beauty,Online,32.16,0.243,25,804.0,332.42,454.45,171.27,1,153,1,1,1,0
2022-01-18,SKU-B02,Beauty,Wholesale,36.92,0.048,24,886.08,427.95,424.05,340.76,0,115,1,1,1,0
2022-01-18,SKU-H04,Home & Garden,Wholesale,74.45,0.149,30,2233.5,978.97,1241.49,130.43,0,108,1,1,1,0
2022-01-18,SKU-H01,Home & Garden,Mobile App,67.19,0.129,19,1276.61,583.83,656.47,363.06,0,190,1,1,1,0
2022-01-18,SKU-S03,Sports,Wholesale,115.91,0.116,26,3013.66,1488.31,1508.47,168.84,0,19,1,1,1,0
2022-01-18,SKU-S03,Sports,In-Store,72.14,0.397,18,1298.52,570.27,706.83,214.22,1,51,1,1,1,0
2022-01-18,SKU-H01,Home & Garden,Wholesale,47.83,0.383,22,1052.26,545.3,480.34,266.18,1,104,1,1,1,0
2022-01-18,SKU-S03,Sports,Mobile App,114.99,0.117,13,1494.87,717.53,768.94,84.01,0,26,1,1,1,0
2022-01-18,SKU-S04,Sports,In-Store,119.2,0.023,22,2622.4,1268.89,1336.56,169.47,0,160,1,1,1,0
2022-01-18,SKU-S02,Sports,In-Store,82.07,0.291,22,1805.54,1056.99,731.16,173.9,1,79,1,1,1,0
2022-01-18,SKU-G04,Grocery,In-Store,12.57,0.129,21,263.97,115.88,106.71,413.81,0,111,1,1,1,0
2022-01-18,SKU-H01,Home & Garden,Online,60.98,0.214,15,914.7,379.8,533.39,15.15,1,71,1,1,1,0
2022-01-19,SKU-S01,Sports,Online,109.06,0.048,24,2617.44,1048.6,1566.97,18.73,0,187,2,1,1,0
2022-01-19,SKU-G04,Grocery,Mobile App,13.52,0.163,22,297.44,168.26,83.48,457.0,1,27,2,1,1,0
2022-01-19,SKU-B02,Beauty,Mobile App,26.46,0.321,21,555.66,315.27,198.96,414.29,1,14,2,1,1,0
2022-01-19,SKU-G03,Grocery,Mobile App,13.09,0.156,20,261.8,155.65,79.18,269.71,1,69,2,1,1,0
2022-01-19,SKU-G03,Grocery,In-Store,12.83,0.138,22,282.26,136.11,138.13,80.18,0,174,2,1,1,0
2022-01-19,SKU-G03,Grocery,Mobile App,12.62,0.114,16,201.92,82.96,80.85,381.05,0,59,2,1,1,0
2022-01-19,SKU-E02,Electronics,Online,147.51,0.386,18,2655.18,1345.11,1282.94,271.25,1,61,2,1,1,0
2022-01-19,SKU-E01,Electronics,In-Store,226.35,0.11,21,4753.35,2066.25,2675.14,119.63,0,74,2,1,1,0
2022-01-19,SKU-H02,Home & Garden,Online,59.17,0.272,17,1005.89,560.6,436.66,86.3,1,154,2,1,1,0
2022-01-19,SKU-B03,Beauty,Wholesale,30.11,0.237,28,843.08,457.61,355.71,297.61,1,74,2,1,1,0
2022-01-19,SKU-S02,Sports,Online,101.2,0.231,27,2732.4,1123.41,1565.45,435.42,1,191,2,1,1,0
2022-01-19,SKU-S04,Sports,In-Store,73.77,0.354,14,1032.78,423.71,598.41,106.59,1,59,2,1,1,0
2022-01-19,SKU-A05,Apparel,In-Store,46.71,0.208,16,747.36,385.86,314.54,469.58,1,171,2,1,1,0
2022-01-19,SKU-H03,Home & Garden,Wholesale,68.24,0.068,29,1978.96,1014.69,920.4,438.7,0,182,2,1,1,0
2022-01-20,SKU-H04,Home & Garden,Online,65.92,0.204,26,1713.92,881.59,805.58,267.55,1,87,3,1,1,0
2022-01-20,SKU-B01,Beauty,Wholesale,37.91,0.071,25,947.75,432.39,474.01,413.53,0,54,3,1,1,0
2022-01-20,SKU-H03,Home & Garden,Wholesale,73.12,0.138,34,2486.08,1065.77,1400.49,198.16,0,166,3,1,1,0
2022-01-20,SKU-H02,Home & Garden,Online,79.47,0.076,27,2145.69,898.5,1245.47,17.17,0,79,3,1,1,0
2022-01-20,SKU-H01,Home & Garden,Mobile App,66.29,0.081,22,1458.38,648.77,773.14,364.67,0,85,3,1,1,0
2022-01-20,SKU-A03,Apparel,Mobile App,45.7,0.179,27,1233.9,692.71,493.84,473.47,1,98,3,1,1,0
2022-01-20,SKU-G03,Grocery,Online,10.38,0.366,8,83.04,42.98,25.48,145.81,1,181,3,1,1,0
2022-01-21,SKU-G02,Grocery,Mobile App,13.16,0.16,14,184.24,105.81,75.2,32.33,1,153,4,1,1,0
2022-01-21,SKU-B02,Beauty,Wholesale,36.03,0.083,26,936.78,551.48,337.89,474.12,0,184,4,1,1,0
2022-01-21,SKU-E04,Electronics,In-Store,212.28,0.218,22,4670.16,2559.31,2103.31,75.37,1,157,4,1,1,0
2022-01-21,SKU-S01,Sports,Online,84.44,0.331,19,1604.36,954.08,601.14,491.36,1,99,4,1,1,0
2022-01-21,SKU-G03,Grocery,Online,9.41,0.31,30,282.3,169.02,88.67,246.09,1,22,4,1,1,0
2022-01-21,SKU-H01,Home & Garden,Mobile App,52.07,0.355,19,989.33,495.72,451.24,423.75,1,60,4,1,1,0
2022-01-21,SKU-H03,Home & Garden,Mobile App,51.94,0.389,20,1038.8,609.25,427.19,23.62,1,121,4,1,1,0
2022-01-21,SKU-A04,Apparel,Mobile App,58.46,0.026,28,1636.88,907.55,692.18,371.5,0,155,4,1,1,0
2022-01-21,SKU-G03,Grocery,In-Store,13.29,0.025,22,292.38,142.85,112.5,370.28,0,92,4,1,1,0
2022-01-21,SKU-S04,Sports,Online,89.2,0.292,12,1070.4,581.57,447.93,408.97,1,107,4,1,1,0
2022-01-21,SKU-E05,Electronics,Online,188.59,0.193,25,4714.75,2723.05,1991.21,4.92,1,102,4,1,1,0
2022-01-21,SKU-E05,Electronics,In-Store,183.49,0.302,9,1651.41,789.89,843.11,184.08,1,104,4,1,1,0
2022-01-21,SKU-B01,Beauty,Wholesale,35.48,0.072,27,957.96,497.83,410.94,491.89,0,134,4,1,1,0
2022-01-21,SKU-H04,Home & Garden,Wholesale,62.96,0.283,22,1385.12,813.03,539.68,324.12,1,76,4,1,1,0
2022-01-21,SKU-A04,Apparel,In-Store,59.56,0.02,23,1369.88,761.99,558.17,497.19,0,64,4,1,1,0
2022-01-22,SKU-E04,Electronics,Wholesale,246.68,0.062,29,7153.72,3469.25,3639.77,447.04,0,19,5,1,1,1
2022-01-22,SKU-S03,Sports,In-Store,118.99,0.036,29,3450.71,1902.53,1544.07,41.09,0,197,5,1,1,1
2022-01-22,SKU-S02,Sports,In-Store,108.18,0.051,21,2271.78,1249.87,1009.98,119.3,0,192,5,1,1,1
2022-01-22,SKU-G04,Grocery,Online,9.39,0.325,16,150.24,81.93,54.42,138.89,1,124,5,1,1,1
2022-01-22,SKU-S04,Sports,Online,115.98,0.046,28,3247.44,1762.69,1469.82,149.35,0,179,5,1,1,1
2022-01-22,SKU-H02,Home & Garden,Online,61.21,0.167,13,795.73,440.09,326.05,295.88,1,108,5,1,1,1
2022-01-22,SKU-S02,Sports,Wholesale,90.76,0.235,28,2541.28,1219.47,1292.49,293.22,1,116,5,1,1,1
2022-01-22,SKU-H03,Home & Garden,In-Store,75.72,0.085,21,1590.12,831.98,745.8,123.36,0,41,5,1,1,1
2022-01-22,SKU-A02,Apparel,Online,56.18,0.127,25,1404.5,740.59,632.47,314.4,0,73,5,1,1,1
2022-01-23,SKU-S01,Sports,Online,105.32,0.139,21,2211.72,998.47,1207.04,62.13,0,31,6,1,1,1
2022-01-23,SKU-H01,Home & Garden,Mobile App,70.61,0.148,19,1341.59,660.34,644.28,369.66,0,46,6,1,1,1
2022-01-23,SKU-A04,Apparel,In-Store,58.23,0.0,23,1339.29,669.27,643.62,264.04,0,46,6,1,1,1
2022-01-23,SKU-E04,Electronics,In-Store,193.62,0.233,22,4259.64,2157.51,2076.72,254.06,1,15,6,1,1,1
2022-01-23,SKU-S01,Sports,Wholesale,94.39,0.181,29,2737.31,1348.89,1380.82,75.98,1,192,6,1,1,1
2022-01-23,SKU-B03,Beauty,Mobile App,27.1,0.293,14,379.4,225.59,113.39,404.18,1,156,6,1,1,1
2022-01-23,SKU-G03,Grocery,Mobile App,11.4,0.213,23,262.2,135.66,99.87,266.69,1,137,6,1,1,1
2022-01-23,SKU-E02,Electronics,Wholesale,186.62,0.299,28,5225.36,3067.1,2132.82,254.35,1,42,6,1,1,1
2022-01-23,SKU-H01,Home & Garden,Wholesale,59.43,0.194,41,2436.63,1345.15,1047.14,443.35,1,22,6,1,1,1
2022-01-23,SKU-B03,Beauty,Mobile App,35.46,0.184,24,851.04,447.34,361.44,422.6,1,26,6,1,1,1
2022-01-24,SKU-G02,Grocery,Wholesale,14.16,0.058,29,410.64,244.5,133.36,327.75,0,141,0,1,1,0
2022-01-24,SKU-S03,Sports,In-Store,96.17,0.227,24,2308.08,1118.96,1149.36,397.64,1,133,0,1,1,0
2022-01-24,SKU-H02,Home & Garden,Wholesale,75.79,0.134,29,2197.91,1019.83,1129.04,490.44,0,133,0,1,1,0
2022-01-24,SKU-S03,Sports,In-Store,102.79,0.119,14,1439.06,673.97,734.89,302.04,0,191,0,1,1,0
2022-01-24,SKU-A03,Apparel,Mobile App,49.62,0.176,17,843.54,386.84,418.19,385.14,1,88,0,1,1,0
2022-01-24,SKU-A05,Apparel,In-Store,44.92,0.192,24,1078.08,565.18,468.41,444.88,1,183,0,1,1,0
2022-01-24,SKU-H01,Home & Garden,Wholesale,50.57,0.375,31,1567.67,860.97,697.26,94.38,1,126,0,1,1,0
2022-01-24,SKU-A02,Apparel,Online,39.24,0.395,20,784.8,334.61,437.17,130.17,1,151,0,1,1,0
2022-01-24,SKU-A05,Apparel,In-Store,53.15,0.076,21,1116.15,527.42,586.41,23.23,0,23,0,1,1,0
2022-01-24,SKU-S03,Sports,In-Store,69.85,0.379,21,1466.85,847.2,591.26,283.9,1,127,0,1,1,0
2022-01-24,SKU-G02,Grocery,Mobile App,12.19,0.222,23,280.37,119.36,155.79,52.16,1,67,0,1,1,0
2022-01-24,SKU-E03,Electronics,Mobile App,210.46,0.186,30,6313.8,3614.78,2664.29,347.33,1,82,0,1,1,0
2022-01-24,SKU-G02,Grocery,In-Store,14.14,0.017,20,282.8,121.52,130.38,308.96,0,41,0,1,1,0
2022-01-24,SKU-E03,Electronics,Mobile App,185.58,0.219,23,4268.34,2500.02,1729.75,385.66,1,73,0,1,1,0
2022-01-24,SKU-A03,Apparel,Mobile App,55.42,0.063,30,1662.6,939.39,715.62,75.92,0,21,0,1,1,0
2022-01-24,SKU-S04,Sports,In-Store,102.26,0.206,20,2045.2,1027.0,972.52,456.8,1,153,0,1,1,0
2022-01-25,SKU-G04,Grocery,In-Store,9.29,0.374,9,83.61,36.65,13.0,339.63,1,119,1,1,1,0
2022-01-25,SKU-G02,Grocery,Wholesale,11.3,0.225,33,372.9,163.87,163.65,453.77,1,21,1,1,1,0
2022-01-25,SKU-S03,Sports,Wholesale,116.74,0.103,15,1751.1,755.89,949.69,455.17,0,74,1,1,1,0
2022-01-25,SKU-B01,Beauty,Wholesale,34.97,0.164,26,909.22,413.94,488.25,70.29,1,100,1,1,1,0
2022-01-25,SKU-H04,Home & Garden,Wholesale,62.8,0.14,31,1946.8,1007.34,905.95,335.05,0,149,1,1,1,0
2022-01-25,SKU-A02,Apparel,In-Store,55.88,0.118,9,502.92,212.63,272.06,182.32,0,142,1,1,1,0
2022-01-25,SKU-H01,Home & Garden,Mobile App,45.88,0.382,21,963.48,440.76,520.17,25.48,1,19,1,1,1,0
2022-01-25,SKU-S01,Sports,Online,107.1,0.179,33,3534.3,2118.73,1381.76,338.12,1,14,1,1,1,0
2022-01-25,SKU-S03,Sports,Wholesale,83.18,0.352,33,2744.94,1387.81,1323.04,340.87,1,193,1,1,1,0
2022-01-25,SKU-E01,Electronics,In-Store,148.13,0.391,21,3110.73,1316.93,1757.73,360.67,1,37,1,1,1,0
2022-01-26,SKU-H02,Home & Garden,Online,46.0,0.368,25,1150.0,628.46,517.41,41.33,1,109,2,1,1,0
2022-01-26,SKU-A03,Apparel,Wholesale,61.58,0.004,26,1601.08,893.96,687.43,196.88,0,79,2,1,1,0
2022-01-26,SKU-B02,Beauty,Wholesale,35.86,0.101,43,1541.98,787.56,720.19,342.29,0,23,2,1,1,0
2022-01-26,SKU-G03,Grocery,Mobile App,11.77,0.146,18,211.86,96.17,66.94,487.52,0,176,2,1,1,0
2022-01-26,SKU-E05,Electronics,Online,159.92,0.299,30,4797.6,1974.0,2789.45,341.53,1,162,2,1,1,0
2022-01-26,SKU-B03,Beauty,In-Store,35.28,0.059,30,1058.4,453.73,582.49,221.76,0,166,2,1,1,0
2022-01-26,SKU-E03,Electronics,In-Store,161.76,0.282,23,3720.48,1561.04,2123.05,363.93,1,93,2,1,1,0
2022-01-26,SKU-S03,Sports,Wholesale,109.83,0.146,27,2965.41,1625.51,1306.89,330.06,0,161,2,1,1,0
2022-01-26,SKU-E04,Electronics,In-Store,175.73,0.296,13,2284.49,945.0,1332.38,71.08,1,158,2,1,1,0
2022-01-26,SKU-A04,Apparel,In-Store,39.33,0.387,15,589.95,285.79,281.51,226.51,1,104,2,1,1,0
2022-01-26,SKU-E04,Electronics,Online,189.2,0.205,17,3216.4,1742.25,1440.85,333.01,1,143,2,1,1,0
2022-01-26,SKU-A04,Apparel,In-Store,37.95,0.382,20,759.0,349.18,399.33,104.94,1,42,2,1,1,0
2022-01-26,SKU-S02,Sports,Mobile App,121.61,0.017,22,2675.42,1073.89,1584.38,171.47,0,35,2,1,1,0
2022-01-26,SKU-H01,Home & Garden,Mobile App,49.68,0.364,23,1142.64,631.22,507.51,39.15,1,142,2,1,1,0
2022-01-27,SKU-A04,Apparel,Online,50.42,0.226,16,806.72,406.9,375.24,245.84,1,55,3,1,1,0
2022-01-27,SKU-A05,Apparel,Mobile App,49.27,0.11,23,1133.21,535.52,551.29,464.01,0,188,3,1,1,0
2022-01-27,SKU-B01,Beauty,Wholesale,29.4,0.3,28,823.2,338.43,479.03,57.4,1,36,3,1,1,0
2022-01-27,SKU-S02,Sports,Online,72.47,0.384,14,1014.58,603.39,407.96,32.26,1,92,3,1,1,0
2022-01-27,SKU-B02,Beauty,Mobile App,25.28,0.397,18,455.04,268.99,164.23,218.18,1,102,3,1,1,0
2022-01-27,SKU-S03,Sports,Mobile App,114.45,0.113,31,3547.95,1589.55,1933.22,251.78,0,176,3,1,1,0
2022-01-27,SKU-A01,Apparel,Online,41.79,0.26,18,752.22,450.35,289.27,126.04,1,111,3,1,1,0
2022-01-27,SKU-H01,Home & Garden,Online,77.29,0.055,20,1545.8,862.47,668.43,149.02,0,68,3,1,1,0
2022-01-27,SKU-H02,Home & Garden,Wholesale,81.34,0.062,25,2033.5,1124.93,870.67,378.98,0,22,3,1,1,0
2022-01-27,SKU-S04,Sports,Wholesale,108.04,0.159,19,2052.76,1201.12,834.13,175.06,1,193,3,1,1,0
2022-01-27,SKU-S04,Sports,Mobile App,118.28,0.028,19,2247.32,1021.72,1182.74,428.6,0,150,3,1,1,0
2022-01-27,SKU-B03,Beauty,In-Store,33.77,0.193,17,574.09,240.83,318.85,144.1,1,67,3,1,1,0
2022-01-27,SKU-B01,Beauty,In-Store,28.95,0.334,19,550.05,247.49,266.49,360.66,1,10,3,1,1,0
2022-01-27,SKU-B02,Beauty,Mobile App,31.46,0.153,25,786.5,464.07,289.25,331.75,1,11,3,1,1,0
2022-01-27,SKU-E01,Electronics,Wholesale,221.39,0.155,29,6420.31,3344.86,3059.69,157.61,1,27,3,1,1,0
2022-01-27,SKU-A01,Apparel,Mobile App,55.29,0.025,28,1548.12,848.91,693.49,57.17,0,18,3,1,1,0
2022-01-27,SKU-H02,Home & Garden,Wholesale,66.86,0.206,30,2005.8,984.27,996.83,247.04,1,167,3,1,1,0
2022-01-27,SKU-G03,Grocery,Wholesale,11.77,0.191,23,270.71,112.87,129.97,278.66,1,150,3,1,1,0
2022-01-27,SKU-E02,Electronics,Online,175.42,0.295,21,3683.82,2130.78,1533.42,196.2,1,51,3,1,1,0
2022-01-27,SKU-S01,Sports,In-Store,77.63,0.363,13,1009.19,477.11,494.29,377.88,1,93,3,1,1,0
2022-01-28,SKU-S04,Sports,Mobile App,92.94,0.197,23,2137.62,968.5,1163.49,56.29,1,20,4,1,1,0
2022-01-28,SKU-G01,Grocery,In-Store,11.74,0.234,17,199.58,97.18,97.49,49.1,1,138,4,1,1,0
2022-01-28,SKU-H01,Home & Garden,Wholesale,70.79,0.081,31,2194.49,911.58,1257.56,253.53,0,89,4,1,1,0
2022-01-28,SKU-E04,Electronics,Wholesale,166.54,0.358,25,4163.5,2399.45,1723.34,407.11,1,59,4,1,1,0
2022-01-28,SKU-H04,Home & Garden,Wholesale,45.63,0.387,13,593.19,319.29,258.02,158.77,1,192,4,1,1,0
2022-01-28,SKU-G04,Grocery,Mobile App,11.43,0.294,17,194.31,102.56,73.42,183.29,1,167,4,1,1,0
2022-01-28,SKU-S04,Sports,In-Store,82.34,0.365,18,1482.12,843.66,596.66,417.99,1,94,4,1,1,0
2022-01-28,SKU-S02,Sports,In-Store,113.49,0.089,22,2496.78,1428.14,1049.87,187.73,0,26,4,1,1,0
2022-01-28,SKU-E03,Electronics,In-Store,157.53,0.33,13,2047.89,1087.72,924.87,353.03,1,41,4,1,1,0
2022-01-28,SKU-S02,Sports,Online,102.34,0.085,27,2763.18,1512.3,1225.38,254.99,0,48,4,1,1,0
2022-01-28,SKU-S02,Sports,Wholesale,84.27,0.231,22,1853.94,880.61,938.21,351.25,1,159,4,1,1,0
2022-01-28,SKU-A02,Apparel,Online,51.23,0.188,32,1639.36,657.03,954.24,280.92,1,72,4,1,1,0
2022-01-28,SKU-A05,Apparel,Online,51.87,0.09,26,1348.62,651.98,654.99,416.48,0,82,4,1,1,0
2022-01-29,SKU-B02,Beauty,In-Store,28.23,0.347,14,395.22,172.58,202.23,204.12,1,51,5,1,1,1
2022-01-29,SKU-H01,Home & Garden,In-Store,64.6,0.175,17,1098.2,539.36,557.05,17.88,1,184,5,1,1,1
2022-01-29,SKU-E03,Electronics,In-Store,223.86,0.028,22,4924.92,2742.84,2142.56,395.16,0,59,5,1,1,1
2022-01-29,SKU-A03,Apparel,Wholesale,41.37,0.287,28,1158.36,576.15,558.97,232.36,1,46,5,1,1,1
2022-01-29,SKU-B03,Beauty,Mobile App,32.11,0.144,22,706.42,400.66,265.98,397.8,0,130,5,1,1,1
2022-01-29,SKU-E05,Electronics,Online,207.0,0.199,28,5796.0,3072.71,2701.06,222.3,1,61,5,1,1,1
2022-01-29,SKU-H01,Home & Garden,In-Store,65.69,0.162,13,853.97,441.53,367.77,446.73,1,122,5,1,1,1
2022-01-29,SKU-S01,Sports,Wholesale,94.61,0.23,36,3405.96,1606.88,1783.82,152.6,1,85,5,1,1,1
2022-01-29,SKU-A03,Apparel,Wholesale,46.83,0.169,31,1451.73,862.5,575.2,140.3,1,120,5,1,1,1
2022-01-30,SKU-G02,Grocery,In-Store,14.52,0.117,22,319.44,153.67,154.17,115.98,0,32,6,1,1,1
2022-01-30,SKU-S03,Sports,Online,97.89,0.125,21,2055.69,1219.86,801.74,340.93,0,99,6,1,1,1
2022-01-30,SKU-H01,Home & Garden,Online,57.03,0.278,26,1482.78,732.72,726.67,233.87,1,12,6,1,1,1
2022-01-30,SKU-E04,Electronics,In-Store,228.88,0.003,35,8010.8,3482.02,4487.83,409.49,0,186,6,1,1,1
2022-01-30,SKU-E01,Electronics,Online,185.09,0.237,11,2035.99,1100.78,921.71,135.04,1,72,6,1,1,1
2022-01-30,SKU-H02,Home & Garden,Online,55.88,0.295,22,1229.36,496.19,695.35,378.24,1,54,6,1,1,1
2022-01-30,SKU-B03,Beauty,In-Store,33.09,0.231,23,761.07,417.33,343.27,4.67,1,138,6,1,1,1
2022-01-30,SKU-A03,Apparel,Mobile App,58.01,0.056,28,1624.28,775.81,822.11,263.63,0,77,6,1,1,1
2022-01-30,SKU-G02,Grocery,Mobile App,13.56,0.161,27,366.12,209.07,116.78,402.67,1,87,6,1,1,1
2022-01-30,SKU-H04,Home & Garden,In-Store,53.22,0.336,20,1064.4,590.97,460.55,128.78,1,102,6,1,1,1
2022-01-30,SKU-H01,Home & Garden,Mobile App,49.14,0.341,25,1228.5,502.55,707.41,185.43,1,39,6,1,1,1
2022-01-30,SKU-H03,Home & Garden,Wholesale,57.02,0.283,14,798.28,474.0,280.7,435.77,1,184,6,1,1,1
2022-01-30,SKU-A01,Apparel,Online,37.85,0.319,10,378.5,192.32,179.13,70.5,1,147,6,1,1,1
2022-01-30,SKU-A02,Apparel,Wholesale,48.65,0.19,26,1264.9,680.39,573.3,112.13,1,97,6,1,1,1
2022-01-30,SKU-G03,Grocery,In-Store,8.17,0.395,16,130.72,52.6,53.4,247.25,1,194,6,1,1,1
2022-01-30,SKU-B03,Beauty,In-Store,36.04,0.003,19,684.76,376.13,308.26,3.73,0,176,6,1,1,1
2022-01-30,SKU-E03,Electronics,Mobile App,156.88,0.384,15,2353.2,1251.33,1056.6,452.69,1,12,6,1,1,1
2022-01-30,SKU-G03,Grocery,In-Store,13.99,0.137,28,391.72,190.81,194.84,60.72,0,51,6,1,1,1
2022-01-30,SKU-S02,Sports,In-Store,85.09,0.304,16,1361.44,561.65,754.22,455.72,1,70,6,1,1,1
2022-01-31,SKU-H03,Home & Garden,Wholesale,50.38,0.31,32,1612.16,851.89,747.3,129.71,1,150,0,1,1,0
2022-01-31,SKU-E04,Electronics,Mobile App,183.73,0.269,23,4225.79,2232.38,1963.78,296.26,1,115,0,1,1,0
